country_name,place_name,review_header,review,written_date
Germany,Cologne Cathedral,A magnificent cathedral,"The cathedral has been standing here for centuries now and that was pretty obvious considering the top walls and spires all turned black from soot deposits. Only some parts of it could retain the original colour. The backside of the building was being renovated. It’s magnificent to look at though, and very big in size. We weren’t aware of the modest dressing norm here and so my wife had to cover up her shoulders with a scarf they provided. Once inside the cathedral the beauty was unmatched. It was a gothic masterpiece. We were lucky enough that a prayer had started when we entered and we did witness the ceremony. I totally loved it !!",
Germany,Cologne Cathedral,Worth visiting,"Cologne Cathedral is massive and imposing, but its exterior is very dark and dirty (caused by soot from the nearby train station). It is certainly worth visiting (free admission), but not as impressive as I had imagined. The stained glass windows inside are beautiful, but the cathedral doesn't have the same warmth as other notable cathedrals I have visited. Luckily there weren't hordes of tourists the day we visited, and no service was being performed. Our excellent Viking tour guide provided lots of interesting, detailed information.","Written November 3, 2019"
Germany,Cologne Cathedral,Most Beautiful Cathedral,This Cathedral is amazing. Its huge big and looks beautiful. Inside there is many to see. And the best thing is its free entrance you pay only for treasure room. Inside you can feel the history.,
Germany,Cologne Cathedral,Spectacular cathedral,"Honestly the major reason we came to Cologne was to visit the cathedral. It was right across the street from the hotel which was very advantageous since it was lit up at night and its nice just to walk there and head back. The inside of the church is awe inspiring and a classic Gothic church. Since we were traveling away from the summer mayhem, it did not feel crowded at all. Don't forget to also look down since the mosaic floor is also and incredible work of art. The stained glass windows are to die for.
You also have to climb to the top. The entrance is just to the right of the church and outside the church. We did not see the sign initially and enjoyed walking around the church. You actually go down the stairs. If you keep going straight there is a bathroom. When you turn left at the bottom of the stairs you will quickly see where to start. There is a small gift shop as well. There is a 8 euro charge to climb and also see the treasury later which is cheaper than going to the doctor for a treadmill stress test. 533 steps later you are at the top. It was 60 degrees which made it so much easier. It would be far more difficult during the summer. We always carry a couple of bottles of water which for obvious reasons get lighter as we climb. Minimize what you carry to avoid extra torture. There was a couple in front of us and behind us which was nice since none of us were in a rush. I just can't imagine what the crowds must be like during the summer.
The view is spectacular and absolutely worth the climb. Felt absolutely safe up there though those with acrophobia may not feel the same way. If you want the full experience you have to climb to the top. There is also a crush penny machine at the top if you want a souvenier. Enjoy.","Written November 2, 2019"
Germany,Mercedes-Benz Museum,Worth to spend several hours,Enjoyed this museum although I am not a car fan. They have different type of vehicles made for different purpose. Only thing I don't like was the audio headphone: it is of the ear hook type which kept sliding off my ears. I have small ears which already have to carry my eyeglass and the strings of my mask - really have no room for a third item. After about 30 minutes I was fed up and went back to reception asking to use my own earbuds. It was all good then.,"Written September 29, 2021"
Germany,Mercedes-Benz Museum,"Great for everyone, even if you're not a fan of mercedes",Because of Covid we walked around for 3 hours totally alone. Great experience. You need to give yourself several hours as their is a lot to read and see.,"Written September 19, 2021"
Germany,Mercedes-Benz Museum,lovely,"lovely place for the family, my son loved it so much and it was fun to spend a couple of hours at to be honest","Written September 9, 2021"
Germany,Mercedes-Benz Museum,Car Buff- MUST SEE,"Great car collection, accessories and era-time equipment. I was most impressed by the full-size MB made of wood.
It is a definitely ""MUST SEE"" for the car buffs.","Written August 20, 2021"
Germany,Mercedes-Benz Museum,AWESOME,"For any car buff, this is the place to go. Old cars that iI remember from the 50s and 60s. Old stuff from before that. BUT, most impressed by the MB carved from wood","Written August 20, 2021"
Germany,Mercedes-Benz Museum,A bit disappointing,"Nice collection of cars presented in impressive architecture, but not the depth that it could have had. No info on where Mercedes will bring us, the people that went after the founders, the major new innovations (the last one was about safety from 43 years ago), where Mercedes is produced, the current range, or why the fusion with Chrysler happened and then failed.

It is absolutely worth visiting if you're in the area, but it could be so much more.
Food option (one) was limited, and the shop was nearly empty. All texts are German + English, and the free audio guide provides most options in those languages.","Written August 18, 2021"
